merchant_id,business_category,business_age_months,qris_volume_monthly,qris_active_days,ecommerce_rating,pln_delay_days,pdam_bill_avg,pdam_late_payments,risk_level
UMKM-02767, F & B ,60,"Rp 30,979,042",30,4.2,0.0,203502.0,0.0,0
UMKM-02768,Fashion,101,"Rp 16,847,008",18,4.1,0.0,124165.0,1.0,0
UMKM-02769,RETAIL,72,3796175,20,1.8,0.0,321370.0,1.0,1
UMKM-02770,RETAIL,16,"Rp 8,945,223",2,3.0,0.0,460436.0,0.0,0
UMKM-02771,Retail,25,"Rp 37,609,500",5,4.8,5.0,,0.0,0
UMKM-02772,Retail,17,"Rp 39,916,310",31,2.4,0.0,443857.0,1.0,0
UMKM-02773,F&B,42,"Rp 47,647,006",1,,0.0,,1.0,0
UMKM-02774,Jasa,14,"Rp 39,177,319",23,3.3,0.0,264800.0,3.0,0
UMKM-02775,Fashion,119,21436464,44,2.8,,172341.0,0.0,0
UMKM-02776, F & B ,32,7166197,26,3.6,5.0,236477.0,1.0,1
UMKM-02777,fnb,49,"Rp 29,633,590",8,4.3,0.0,316019.0,0.0,1
UMKM-02778, F & B ,62,"Rp 49,229,050",12,2.6,0.0,484818.0,3.0,1
UMKM-02779,F&B,73,1837876,13,1.1,0.0,255502.0,0.0,0
UMKM-02780,retail ,82,"Rp 12,437,533",10,3.8,2.0,442284.0,1.0,0
UMKM-02781,Jasa,83,"Rp 32,519,028",13,4.8,0.0,197149.0,3.0,0
UMKM-02782,fnb,-5,"Rp 20,566,746",15,3.5,,437941.0,2.0,2
UMKM-02783,jasa,1,9512686,9,1.8,0.0,,1.0,1
UMKM-02784,retail ,51,47940274,19,2.0,2.0,122598.0,2.0,1
UMKM-02785,Retail,89,"Rp 8,835,958",15,4.6,5.0,400384.0,3.0,0
UMKM-02786,RETAIL,6,"Rp 6,923,808",33,1.1,15.0,116998.0,2.0,2
UMKM-02787,jasa,100,"Rp 30,739,307",15,3.2,0.0,498330.0,1.0,0
UMKM-02788, F & B ,-1,"Rp 3,950,161",13,1.6,2.0,220651.0,1.0,1
UMKM-02789, F & B ,102,"Rp 39,116,111",27,2.1,0.0,471621.0,0.0,0
UMKM-02790,Retail,44,"Rp 27,198,027",17,2.2,0.0,127510.0,0.0,2
UMKM-02791,F&B,36,"Rp 24,754,131",25,1.9,30.0,410958.0,0.0,2
UMKM-02792,Fashion,96,"Rp 7,725,311",37,,,,0.0,0
UMKM-02793,jasa,118,"Rp 11,771,386",6,2.3,5.0,446135.0,1.0,0
UMKM-02794,jasa,6,8671388,44,2.4,0.0,268183.0,0.0,1
UMKM-02795,nan,97,"Rp 23,468,573",33,,15.0,384312.0,0.0,1
UMKM-02796,retail ,12,31388953,44,4.6,0.0,386604.0,0.0,0
UMKM-02797,Jasa,60,"Rp 30,840,661",6,3.8,0.0,93910.0,0.0,0
UMKM-02798,retail ,68,"Rp 41,662,368",32,1.2,2.0,291528.0,0.0,1
UMKM-02799,Fashion,73,4017721,34,1.2,0.0,346149.0,4.0,1
UMKM-02800, F & B ,88,"Rp 14,297,966",38,3.3,,133400.0,2.0,0
UMKM-02801, F & B ,102,"Rp 6,653,020",20,4.5,0.0,442778.0,0.0,0
UMKM-02802, F & B ,116,"Rp 13,974,549",27,2.3,0.0,60657.0,0.0,0
UMKM-02803,nan,11,25177452,31,2.0,2.0,68394.0,1.0,1
UMKM-02804, F & B ,62,"Rp 5,443,131",43,4.0,5.0,384577.0,1.0,0
UMKM-02805,Fashion,65,26411080,15,,0.0,88397.0,0.0,0
UMKM-02806,Retail,56,45061710,9,3.3,0.0,431589.0,0.0,0
UMKM-02807,Jasa,35,18187491,22,1.6,5.0,73874.0,0.0,1
UMKM-02808,Fashion,89,8887372,14,1.7,0.0,210945.0,0.0,0
UMKM-02809,Jasa,109,"Rp 19,606,426",42,2.1,0.0,73670.0,0.0,0
UMKM-02810,Fashion,118,"Rp 1,594,091",5,1.8,2.0,192023.0,2.0,1
UMKM-02811, F & B ,117,"Rp 11,363,368",32,4.9,0.0,,3.0,0
UMKM-02812,Retail,113,"Rp 41,128,075",38,1.1,,236424.0,0.0,0
UMKM-02813,jasa,97,36646627,11,3.5,2.0,196840.0,2.0,0
UMKM-02814,retail ,113,"Rp 11,149,436",35,3.1,,247185.0,,0
UMKM-02815,RETAIL,28,44113447,30,,0.0,467679.0,2.0,0
UMKM-02816,Retail,64,"Rp 35,323,408",9,4.6,,128905.0,2.0,0
UMKM-02817,jasa,108,"Rp 16,614,708",33,3.7,0.0,80836.0,3.0,0
UMKM-02818,F&B,96,5631004,40,5.0,0.0,192760.0,0.0,0
UMKM-02819,Fashion,39,"Rp 35,797,949",9,1.7,0.0,329346.0,0.0,0
UMKM-02820,F&B,52,28058432,10,1.4,0.0,57188.0,,0
UMKM-02821,jasa,45,"Rp 40,700,211",13,1.6,0.0,365470.0,0.0,1
UMKM-02822,Retail,28,22312161,2,2.1,2.0,195207.0,2.0,2
UMKM-02823,Fashion,38,"Rp 43,575,939",32,,0.0,346801.0,2.0,0
UMKM-02824,RETAIL,9,21060503,6,4.5,0.0,181630.0,0.0,1
UMKM-02825, F & B ,72,"Rp 38,547,284",3,2.1,2.0,,1.0,2
UMKM-02826,Fashion,64,"Rp 29,550,592",38,,0.0,293370.0,1.0,0
UMKM-02827,Fashion,44,"Rp 16,482,856",9,2.9,5.0,76195.0,0.0,0
UMKM-02828,Retail,95,"Rp 42,861,378",14,3.6,2.0,64443.0,0.0,0
UMKM-02829,Retail,108,"Rp 12,243,499",15,2.1,,73215.0,1.0,0
UMKM-02830,jasa,26,"Rp 32,154,482",37,1.6,0.0,55949.0,0.0,0
UMKM-02831,fnb,61,22962191,3,4.5,,352555.0,0.0,0
UMKM-02832,Fashion,-3,15945225,3,,2.0,230293.0,0.0,1
UMKM-02833,retail ,80,"Rp 39,097,141",35,4.1,,310482.0,2.0,0
UMKM-02834,Fashion,80,"Rp 15,403,194",26,3.3,0.0,428021.0,3.0,0
UMKM-02835,jasa,68,"Rp 25,561,413",21,4.4,5.0,118438.0,1.0,0
UMKM-02836,Jasa,45,2762204,21,3.9,15.0,374665.0,0.0,2
UMKM-02837,F&B,61,"Rp 30,950,736",16,2.1,0.0,,,1
UMKM-02838, F & B ,119,11448244,44,3.3,2.0,257916.0,0.0,0
UMKM-02839,fnb,70,"Rp 4,380,795",33,1.1,15.0,271867.0,0.0,1
UMKM-02840,RETAIL,87,"Rp 42,631,125",31,2.9,2.0,121431.0,0.0,0
UMKM-02841,RETAIL,42,29707964,5,1.3,0.0,,0.0,2
UMKM-02842,RETAIL,11,"Rp 5,531,536",32,2.7,2.0,334225.0,0.0,2
UMKM-02843,Retail,1,39978098,7,1.4,0.0,94732.0,0.0,1
UMKM-02844,RETAIL,7,"Rp 48,479,985",35,4.8,15.0,179808.0,0.0,0
UMKM-02845, F & B ,114,"Rp 41,700,855",4,,0.0,402326.0,1.0,0
UMKM-02846,F&B,60,"Rp 3,278,569",4,4.7,0.0,400048.0,0.0,1
UMKM-02847,RETAIL,-2,"Rp 7,532,134",9,1.1,0.0,141374.0,1.0,2
UMKM-02848,Fashion,4,30278276,39,3.6,2.0,445371.0,1.0,0
UMKM-02849,Fashion,97,"Rp 34,897,707",6,2.2,,473119.0,0.0,0
UMKM-02850,Retail,82,"Rp 10,459,247",11,2.7,0.0,287332.0,2.0,1
UMKM-02851, F & B ,11,"Rp 34,147,260",29,4.5,0.0,472609.0,0.0,0
UMKM-02852,F&B,46,12999288,24,4.9,0.0,177277.0,0.0,0
UMKM-02853,fnb,0,"Rp 7,118,225",27,2.0,15.0,227581.0,0.0,2
UMKM-02854,jasa,77,"Rp 19,002,835",42,4.8,0.0,288939.0,2.0,1
UMKM-02855,F&B,63,"Rp 11,496,324",12,3.8,0.0,229306.0,2.0,0
UMKM-02856,jasa,90,"Rp 29,029,388",21,,2.0,434750.0,1.0,0
UMKM-02857,Jasa,68,"Rp 21,439,883",17,3.2,0.0,473317.0,0.0,0
UMKM-02858,jasa,3,"Rp 11,797,629",26,4.8,0.0,195285.0,0.0,0
UMKM-02859,retail ,85,"Rp 3,203,092",7,4.6,0.0,307757.0,1.0,1
UMKM-02860,Fashion,71,22948964,5,1.5,15.0,177927.0,3.0,2
UMKM-02861, F & B ,77,"Rp 20,460,741",10,2.2,,447567.0,1.0,0
UMKM-02862,nan,15,"Rp 27,486,809",28,2.0,5.0,352380.0,0.0,0
UMKM-02863,Retail,18,"Rp 14,772,265",40,3.3,0.0,63241.0,0.0,0
UMKM-02864,retail ,96,"Rp 30,546,479",4,4.2,2.0,401131.0,0.0,0
UMKM-02865,jasa,-2,"Rp 44,578,375",6,4.0,0.0,301024.0,1.0,0
UMKM-02866,RETAIL,18,29402632,21,3.9,5.0,203251.0,0.0,0
UMKM-02867, F & B ,53,"Rp 1,456,195",3,2.5,2.0,403803.0,0.0,2
UMKM-02868,retail ,93,"Rp 5,512,276",31,,,97665.0,1.0,2
UMKM-02869,Retail,-3,"Rp 36,094,430",18,1.8,0.0,111242.0,0.0,1
UMKM-02870,Fashion,62,"Rp 44,623,911",44,,5.0,54455.0,1.0,2
UMKM-02871, F & B ,115,"Rp 15,196,710",32,1.6,2.0,90459.0,1.0,0
UMKM-02872,Retail,95,5973198,0,,0.0,110899.0,0.0,0
UMKM-02873,Jasa,34,"Rp 11,338,036",40,,2.0,67597.0,3.0,0
UMKM-02874,Jasa,42,"Rp 44,690,928",43,,,367735.0,1.0,0
UMKM-02875,Retail,48,"Rp 2,528,362",40,1.9,,358353.0,0.0,2
UMKM-02876,retail ,29,"Rp 27,194,344",7,1.6,5.0,321196.0,2.0,2
UMKM-02877, F & B ,89,44316408,31,4.8,0.0,288557.0,2.0,0
UMKM-02878,retail ,50,49943534,29,1.8,30.0,85691.0,2.0,2
UMKM-02879,fnb,102,"Rp 21,478,555",27,4.4,2.0,67816.0,1.0,0
UMKM-02880,jasa,83,"Rp 49,320,828",40,1.5,0.0,378020.0,0.0,0
UMKM-02881,fnb,34,"Rp 18,658,253",31,4.5,0.0,368677.0,0.0,0
UMKM-02882,Jasa,71,"Rp 12,789,876",24,3.4,0.0,158873.0,1.0,1
UMKM-02883,Fashion,62,"Rp 9,643,155",33,4.4,0.0,64206.0,0.0,0
UMKM-02884,F&B,40,"Rp 14,379,659",32,,5.0,212590.0,2.0,0
UMKM-02885,jasa,72,24378784,12,3.4,0.0,444414.0,0.0,0
UMKM-02886,Jasa,7,"Rp 34,187,735",24,4.7,0.0,480280.0,1.0,1
UMKM-02887,retail ,21,"Rp 20,145,619",41,3.3,0.0,491960.0,0.0,1
UMKM-02888,retail ,0,10951940,39,3.9,0.0,390710.0,1.0,0
UMKM-02889,retail ,11,"Rp 12,065,829",38,2.7,0.0,435018.0,2.0,2
UMKM-02890,Fashion,30,"Rp 32,723,293",43,,0.0,463793.0,1.0,0
UMKM-02891,fnb,98,"Rp 13,479,210",43,4.3,0.0,229302.0,0.0,0
UMKM-02892,F&B,107,5650215,9,1.7,2.0,473464.0,0.0,0
UMKM-02893,retail ,93,"Rp 32,910,918",30,3.3,0.0,303873.0,2.0,1
UMKM-02894,nan,75,31940963,43,4.6,2.0,419931.0,3.0,0
UMKM-02895,jasa,99,15410703,10,4.2,0.0,317078.0,0.0,0
UMKM-02896, F & B ,-4,"Rp 27,502,195",24,4.9,0.0,205999.0,0.0,0
UMKM-02897,nan,115,"Rp 25,436,366",44,1.9,0.0,433442.0,0.0,0
UMKM-02898,F&B,71,"Rp 9,412,054",33,2.5,0.0,338021.0,4.0,1
UMKM-02899,Fashion,46,"Rp 27,383,580",19,3.0,0.0,258439.0,0.0,1
UMKM-02900,F&B,60,"Rp 9,332,715",6,1.9,0.0,331615.0,0.0,0
UMKM-02901, F & B ,46,"Rp 3,625,263",32,2.6,0.0,482057.0,0.0,1
UMKM-02902,jasa,86,"Rp 36,796,110",34,3.2,5.0,55853.0,2.0,0
UMKM-02903, F & B ,37,"Rp 28,922,268",28,1.8,0.0,348162.0,3.0,1
UMKM-02904,Retail,117,"Rp 33,573,821",11,2.0,30.0,370645.0,0.0,1
UMKM-02905,jasa,84,"Rp 15,577,200",4,1.5,15.0,50257.0,0.0,2
UMKM-02906,F&B,16,30826324,11,3.9,5.0,273293.0,1.0,0
UMKM-02907,retail ,105,"Rp 47,409,998",28,2.4,0.0,427313.0,0.0,0
UMKM-02908,F&B,101,"Rp 37,317,481",34,1.9,15.0,276780.0,0.0,2
UMKM-02909,F&B,49,"Rp 33,971,755",19,3.0,0.0,472887.0,3.0,0
UMKM-02910,jasa,61,"Rp 3,203,087",36,1.3,0.0,447946.0,3.0,1
UMKM-02911,Retail,93,20729934,0,4.7,0.0,61305.0,4.0,1
UMKM-02912,F&B,54,"Rp 30,861,571",15,2.2,,231620.0,0.0,0
UMKM-02913,nan,52,"Rp 28,516,954",29,4.5,0.0,475332.0,0.0,0
UMKM-02914,Jasa,6,31029270,8,3.0,,284794.0,2.0,2
UMKM-02915,RETAIL,82,"Rp 1,376,924",41,,0.0,284547.0,0.0,0
UMKM-02916,RETAIL,63,"Rp 34,942,120",9,,,,0.0,0
UMKM-02917,F&B,78,"Rp 30,180,222",12,1.7,,170761.0,0.0,0
UMKM-02918,nan,97,"Rp 30,441,143",19,4.4,,,4.0,0
UMKM-02919,retail ,33,"Rp 47,362,419",28,1.9,0.0,203911.0,2.0,0
UMKM-02920,Fashion,7,"Rp 4,890,026",3,4.0,30.0,60818.0,0.0,2
UMKM-02921,Fashion,35,"Rp 47,314,118",27,2.4,,56202.0,0.0,0
UMKM-02922,jasa,51,"Rp 5,558,708",36,4.0,0.0,294015.0,2.0,0
UMKM-02923,RETAIL,47,"Rp 15,808,323",12,4.6,0.0,88946.0,2.0,0
UMKM-02924,F&B,103,"Rp 40,876,804",2,4.9,5.0,329175.0,1.0,1
UMKM-02925,Fashion,6,"Rp 9,940,164",36,2.4,0.0,456514.0,0.0,1
UMKM-02926,F&B,7,"Rp 46,788,106",18,2.5,5.0,280987.0,0.0,1
UMKM-02927,jasa,114,"Rp 38,742,568",27,4.9,0.0,438849.0,1.0,0
UMKM-02928,RETAIL,68,"Rp 11,932,559",18,4.4,2.0,162212.0,4.0,0
UMKM-02929, F & B ,91,"Rp 28,866,664",16,1.2,0.0,474058.0,0.0,0
UMKM-02930,Jasa,51,13170205,17,3.3,0.0,276405.0,1.0,0
UMKM-02931,Jasa,34,25124291,17,1.7,0.0,202438.0,0.0,0
UMKM-02932,Fashion,112,48891710,22,5.0,15.0,414034.0,0.0,0
UMKM-02933,Jasa,74,13689921,39,1.6,0.0,405640.0,0.0,0
UMKM-02934, F & B ,39,"Rp 8,249,602",8,3.2,15.0,467273.0,2.0,2
UMKM-02935,F&B,29,32619220,28,3.7,5.0,449296.0,0.0,1
UMKM-02936,jasa,-3,"Rp 11,249,925",41,4.7,0.0,259389.0,0.0,0
UMKM-02937, F & B ,114,25636714,28,4.4,0.0,165446.0,0.0,0
UMKM-02938,jasa,-1,"Rp 3,906,868",1,2.0,0.0,344086.0,3.0,2
UMKM-02939,jasa,84,"Rp 5,058,961",16,3.3,0.0,67016.0,2.0,0
UMKM-02940,RETAIL,5,14220459,44,4.8,0.0,74232.0,0.0,0
UMKM-02941,F&B,65,"Rp 4,246,532",30,3.9,2.0,373072.0,0.0,0
UMKM-02942,nan,111,19677273,27,3.8,,,1.0,1
UMKM-02943,Jasa,50,"Rp 11,252,881",42,4.0,0.0,,0.0,0
UMKM-02944,nan,4,"Rp 13,009,042",38,2.3,2.0,110363.0,0.0,2
UMKM-02945,RETAIL,100,"Rp 1,784,514",29,3.9,,211667.0,2.0,1
UMKM-02946,jasa,110,44015496,34,1.9,30.0,448662.0,0.0,2
UMKM-02947,Fashion,28,"Rp 12,927,807",19,2.7,30.0,303961.0,4.0,2
UMKM-02948,Jasa,61,"Rp 13,977,630",15,4.6,15.0,389925.0,0.0,2
UMKM-02949,Jasa,66,"Rp 45,765,744",33,1.1,0.0,420814.0,0.0,0
UMKM-02950,F&B,25,"Rp 34,357,712",13,2.7,30.0,427816.0,0.0,1
UMKM-02951,Retail,69,"Rp 7,760,510",25,2.1,,437302.0,1.0,0
UMKM-02952,fnb,103,"Rp 45,460,833",19,,0.0,96094.0,0.0,1
UMKM-02953,fnb,65,3866792,41,4.4,0.0,326966.0,2.0,0
UMKM-02954,fnb,103,29645390,23,3.8,0.0,66825.0,0.0,0
UMKM-02955,Retail,60,"Rp 16,483,602",42,1.5,0.0,495293.0,0.0,0
UMKM-02956,F&B,64,19931099,17,3.0,0.0,447236.0,3.0,1
UMKM-02957,Retail,35,41969474,42,2.9,2.0,465277.0,4.0,2
UMKM-02958,fnb,57,11437221,8,1.6,2.0,336993.0,1.0,0
UMKM-02959,RETAIL,26,"Rp 33,800,599",18,4.2,0.0,234937.0,2.0,0
UMKM-02960, F & B ,14,"Rp 5,265,630",19,2.5,0.0,75602.0,0.0,0
UMKM-02961,jasa,51,"Rp 26,503,674",41,4.0,5.0,298133.0,0.0,0
UMKM-02962,Retail,92,38233452,29,1.8,0.0,406604.0,0.0,0
UMKM-02963,F&B,44,"Rp 25,232,266",25,2.3,0.0,,4.0,1
UMKM-02964,F&B,74,"Rp 17,278,720",30,1.4,2.0,479110.0,1.0,0
UMKM-02965,nan,19,"Rp 18,266,184",34,1.6,0.0,347845.0,0.0,0
UMKM-02966, F & B ,6,"Rp 32,915,408",2,4.5,0.0,435471.0,0.0,0
UMKM-02967,Fashion,65,"Rp 22,026,165",39,1.4,0.0,69752.0,0.0,0
UMKM-02968,Jasa,33,"Rp 6,821,934",28,1.4,5.0,209341.0,0.0,1
UMKM-02969,fnb,11,48365534,5,4.8,2.0,210212.0,0.0,0
UMKM-02970,Fashion,39,13064537,0,3.6,0.0,202711.0,0.0,1
UMKM-02971,nan,5,8976726,23,,0.0,451282.0,0.0,0
UMKM-02972,fnb,64,"Rp 47,251,037",37,4.9,2.0,127045.0,0.0,0
UMKM-02973, F & B ,119,19884935,33,1.6,30.0,189333.0,1.0,2
UMKM-02974,nan,17,"Rp 15,361,816",6,4.1,2.0,259376.0,1.0,0
UMKM-02975,fnb,85,8602495,10,1.1,15.0,142689.0,0.0,2
UMKM-02976, F & B ,104,"Rp 25,207,253",10,3.5,2.0,447801.0,2.0,1
UMKM-02977,retail ,64,"Rp 6,990,266",35,,5.0,365894.0,0.0,0
UMKM-02978,Fashion,32,"Rp 16,733,431",19,1.8,30.0,339776.0,0.0,2
UMKM-02979,Fashion,-4,"Rp 11,691,219",15,3.6,5.0,88585.0,2.0,1
UMKM-02980,Jasa,80,45101224,4,,,,0.0,1
UMKM-02981, F & B ,78,"Rp 6,069,398",23,4.2,0.0,327760.0,0.0,0
UMKM-02982,Retail,83,21468532,29,4.5,,395877.0,4.0,0
UMKM-02983,retail ,73,"Rp 8,153,588",29,3.0,2.0,,0.0,1
UMKM-02984,RETAIL,118,"Rp 38,747,328",38,3.0,30.0,,0.0,1
UMKM-02985,fnb,107,40241473,36,3.5,0.0,427735.0,4.0,1
UMKM-02986,retail ,87,17576973,32,3.9,2.0,246508.0,0.0,0
UMKM-02987, F & B ,66,"Rp 23,345,355",19,2.4,15.0,275707.0,1.0,2
UMKM-02988,jasa,31,"Rp 39,775,193",21,3.0,0.0,320829.0,0.0,2
UMKM-02989,fnb,43,"Rp 17,996,378",40,3.3,2.0,119394.0,0.0,0
UMKM-02990,F&B,46,"Rp 15,609,069",20,5.0,15.0,195210.0,1.0,1
UMKM-02991,Fashion,27,"Rp 21,830,708",36,3.4,0.0,408896.0,0.0,0
UMKM-02992, F & B ,16,37396284,26,1.9,0.0,69067.0,2.0,1
UMKM-02993,F&B,108,"Rp 4,313,723",37,3.4,2.0,234399.0,4.0,1
UMKM-02994,Jasa,105,35894954,34,4.3,2.0,152034.0,0.0,0
UMKM-02995,nan,-1,"Rp 19,178,267",37,4.4,0.0,220468.0,2.0,1
UMKM-02996,RETAIL,97,"Rp 11,941,880",39,4.2,0.0,161186.0,0.0,0
UMKM-02997,RETAIL,12,8269122,5,,0.0,88211.0,0.0,0
UMKM-02998,F&B,32,"Rp 21,047,730",31,2.3,0.0,408660.0,4.0,1
UMKM-02999,Fashion,112,"Rp 21,515,379",15,,0.0,254696.0,0.0,0
UMKM-03000,Jasa,111,"Rp 26,712,187",27,4.1,5.0,352871.0,0.0,0
UMKM-03001,jasa,31,47123553,15,2.1,2.0,64464.0,1.0,0
UMKM-03002,Fashion,88,13402783,26,2.5,5.0,492993.0,0.0,1
UMKM-03003,retail ,109,"Rp 49,964,572",2,,0.0,160875.0,0.0,0
UMKM-03004,RETAIL,89,"Rp 8,349,336",20,,0.0,196478.0,1.0,0
UMKM-03005,retail ,58,"Rp 13,712,763",37,4.9,0.0,129035.0,3.0,0
UMKM-03006,fnb,4,42277337,37,5.0,15.0,252770.0,0.0,2
UMKM-03007,Retail,73,"Rp 10,496,806",29,2.0,5.0,114086.0,0.0,1
UMKM-03008, F & B ,36,"Rp 38,016,519",21,4.6,30.0,187869.0,0.0,1
UMKM-03009,Jasa,117,"Rp 11,070,126",18,1.4,0.0,54858.0,0.0,0
UMKM-03010,Fashion,42,"Rp 25,522,985",30,3.8,5.0,247445.0,4.0,1
UMKM-03011,RETAIL,38,"Rp 12,783,445",19,1.9,2.0,305967.0,4.0,1
UMKM-03012,retail ,76,"Rp 18,063,388",18,,15.0,307031.0,2.0,2
UMKM-03013,nan,81,"Rp 16,243,680",1,4.8,2.0,304023.0,1.0,0
UMKM-03014,fnb,91,"Rp 49,523,941",39,2.1,2.0,110796.0,2.0,1
UMKM-03015, F & B ,10,"Rp 13,883,071",38,3.7,0.0,377653.0,0.0,0
UMKM-03016, F & B ,48,"Rp 42,637,100",26,1.7,2.0,360537.0,0.0,0
UMKM-03017,Fashion,96,"Rp 35,115,565",7,,0.0,450450.0,0.0,0
UMKM-03018,Jasa,29,38923967,44,2.4,0.0,251356.0,2.0,1
UMKM-03019,jasa,92,15985922,26,,0.0,209526.0,0.0,0
UMKM-03020,nan,22,41975186,14,2.0,,222061.0,1.0,0
UMKM-03021,Fashion,-4,17745865,11,2.2,0.0,340691.0,0.0,2
UMKM-03022,retail ,88,21937178,13,3.8,30.0,365948.0,1.0,0
UMKM-03023,Retail,7,"Rp 46,138,030",6,1.4,,368085.0,3.0,1
UMKM-03024,F&B,35,"Rp 16,643,927",16,2.8,,335711.0,0.0,0
UMKM-03025,jasa,74,"Rp 14,432,140",25,4.8,30.0,314469.0,1.0,0
UMKM-03026,Jasa,53,43183780,36,2.6,30.0,121386.0,0.0,1
UMKM-03027,fnb,63,29412360,19,2.7,0.0,367660.0,2.0,1
UMKM-03028,jasa,113,"Rp 22,226,936",9,4.0,0.0,178192.0,0.0,0
UMKM-03029,RETAIL,86,"Rp 40,195,767",18,4.1,2.0,333293.0,0.0,0
UMKM-03030,Jasa,47,"Rp 12,256,100",17,4.1,0.0,315023.0,0.0,2
UMKM-03031,Retail,97,"Rp 23,898,479",29,5.0,0.0,412636.0,0.0,0
UMKM-03032,RETAIL,39,"Rp 45,930,048",29,1.3,2.0,134701.0,3.0,1
UMKM-03033,jasa,14,"Rp 7,396,153",24,,2.0,132195.0,4.0,1
UMKM-03034,F&B,18,"Rp 46,576,843",23,4.8,30.0,327052.0,0.0,1
UMKM-03035,F&B,55,"Rp 46,320,340",9,4.4,2.0,310987.0,0.0,0
UMKM-03036,Retail,85,"Rp 41,603,018",1,2.8,2.0,67650.0,1.0,1
UMKM-03037, F & B ,88,"Rp 11,057,771",37,4.5,0.0,438997.0,0.0,0
UMKM-03038,nan,52,"Rp 28,953,010",31,1.9,0.0,312058.0,0.0,1
UMKM-03039,fnb,103,33655033,34,4.2,,384256.0,0.0,0
UMKM-03040, F & B ,21,"Rp 39,776,427",36,1.7,0.0,349016.0,3.0,1
UMKM-03041,F&B,20,"Rp 25,624,205",6,4.3,0.0,425652.0,2.0,0
UMKM-03042,F&B,1,"Rp 12,697,377",6,3.5,2.0,146003.0,2.0,0
UMKM-03043,retail ,36,"Rp 15,026,520",26,1.4,0.0,131951.0,0.0,1
UMKM-03044,RETAIL,41,"Rp 44,896,963",9,4.6,0.0,427683.0,2.0,1
UMKM-03045,jasa,47,"Rp 26,423,295",32,3.3,0.0,304556.0,1.0,0
UMKM-03046,fnb,53,"Rp 28,354,995",42,3.6,0.0,143311.0,0.0,0
UMKM-03047,Retail,32,2763190,6,2.1,0.0,367164.0,2.0,0
UMKM-03048,jasa,63,"Rp 18,934,809",5,4.5,30.0,256864.0,,0
UMKM-03049,retail ,81,1855817,5,3.2,2.0,221560.0,3.0,1
UMKM-03050,F&B,86,24286892,12,2.7,0.0,127272.0,2.0,0
UMKM-03051,Retail,92,"Rp 4,250,881",12,3.1,0.0,142460.0,2.0,2
UMKM-03052,F&B,47,22605842,1,3.8,0.0,281183.0,1.0,1
UMKM-03053,fnb,9,"Rp 26,098,117",18,3.8,,94819.0,3.0,1
UMKM-03054,RETAIL,90,36211538,18,2.4,0.0,105347.0,0.0,0
UMKM-03055,jasa,20,19735290,37,2.5,,433163.0,0.0,0
UMKM-03056,jasa,42,"Rp 36,177,396",1,3.2,0.0,252671.0,2.0,0
UMKM-03057, F & B ,89,"Rp 40,708,914",25,4.7,15.0,289766.0,3.0,0
UMKM-03058,Retail,13,"Rp 32,330,567",5,4.0,0.0,434243.0,0.0,0
UMKM-03059,nan,3,"Rp 34,912,781",19,2.6,0.0,111216.0,2.0,2
UMKM-03060,retail ,58,"Rp 17,776,869",22,,0.0,495566.0,0.0,1
UMKM-03061,nan,87,"Rp 25,081,166",14,,2.0,,4.0,2
UMKM-03062, F & B ,48,"Rp 10,548,310",5,4.5,0.0,251112.0,1.0,0
UMKM-03063,fnb,119,"Rp 43,295,505",27,1.0,0.0,287361.0,1.0,1
UMKM-03064,retail ,116,"Rp 5,763,090",34,3.8,15.0,289460.0,2.0,2
UMKM-03065,RETAIL,45,42535003,10,2.2,0.0,278963.0,2.0,0
UMKM-03066,nan,33,"Rp 11,002,457",7,1.8,0.0,455847.0,3.0,1
UMKM-03067,RETAIL,-2,"Rp 47,955,785",23,,15.0,262933.0,3.0,2
UMKM-03068,nan,-3,"Rp 48,464,769",20,4.6,0.0,466334.0,0.0,0
UMKM-03069,RETAIL,114,"Rp 13,932,674",35,4.6,15.0,227846.0,0.0,2
UMKM-03070,nan,58,"Rp 14,153,865",6,1.2,0.0,372657.0,2.0,0
UMKM-03071,RETAIL,23,"Rp 1,818,706",4,3.1,0.0,409491.0,4.0,2
UMKM-03072, F & B ,110,"Rp 30,240,475",28,1.6,0.0,106141.0,0.0,0
UMKM-03073,Jasa,5,34400656,15,4.0,,298707.0,0.0,0
UMKM-03074,retail ,91,11631835,5,3.7,30.0,381803.0,0.0,0
UMKM-03075,Retail,96,"Rp 36,289,234",13,2.2,,323436.0,0.0,0
UMKM-03076,fnb,52,"Rp 14,784,548",1,,0.0,111265.0,2.0,1
UMKM-03077,Fashion,69,40692307,24,4.3,15.0,357833.0,0.0,2
UMKM-03078,F&B,21,49456012,30,3.7,0.0,209955.0,0.0,1
UMKM-03079,Retail,91,"Rp 13,195,370",12,1.0,0.0,464383.0,3.0,2
UMKM-03080,F&B,15,"Rp 19,551,690",17,3.5,15.0,258488.0,0.0,0
UMKM-03081,retail ,33,"Rp 29,666,799",16,4.2,0.0,50071.0,2.0,0
UMKM-03082,Retail,89,"Rp 18,330,576",44,3.4,0.0,344378.0,0.0,0
UMKM-03083,RETAIL,96,38782453,27,2.7,0.0,305088.0,1.0,0
UMKM-03084,RETAIL,40,"Rp 32,615,003",11,3.3,5.0,186588.0,0.0,1
UMKM-03085,Fashion,60,45419538,34,3.5,0.0,259127.0,0.0,0
