merchant_id,business_age_months,qris_volume_monthly,qris_active_days,ecommerce_rating,pln_delay_days,pdam_bill_avg,pdam_late_payments,risk_level,pln_delay_days_isna,ecommerce_rating_isna,pdam_bill_avg_isna,pdam_late_payments_isna,business_category_fnb,business_category_jasa,business_category_nan,business_category_retail,qris_active_ratio,pln_delay_ratio,volume_to_age_ratio,chronic_pln_delay,has_both_utilities
UMKM-02577,85,17018797,8,3.0,0.0,415590.0,0.0,1,0,1,0,0,0,0,0,1,0.26666666666666666,0.0,197892.98837209304,0,1
UMKM-02578,15,37752292,1,3.0,2.0,498439.0,4.0,1,0,1,0,0,0,0,0,0,0.03333333333333333,0.125,2359518.25,0,1
UMKM-02579,86,11740829,2,2.1,5.0,54806.0,0.0,1,0,0,0,0,0,0,0,0,0.06666666666666667,0.05747126436781609,134952.05747126436,0,1
UMKM-02581,50,3780596,4,2.5,2.0,341501.0,0.0,0,0,0,0,0,1,0,0,0,0.13333333333333333,0.0392156862745098,74129.33333333333,0,1
UMKM-02582,104,5040015,9,3.0,0.0,371021.0,0.0,1,0,1,0,0,0,0,0,1,0.3,0.0,48000.142857142855,0,1
UMKM-02583,81,5870807,27,2.1,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.9,0.0,71595.20731707317,0,0
UMKM-02584,110,21854627,14,2.3,0.0,103155.0,0.0,1,0,0,0,0,0,0,1,0,0.4666666666666667,0.0,196888.53153153154,0,1
UMKM-02585,14,7957038,13,2.3,30.0,370195.0,0.0,2,0,0,0,0,0,0,0,0,0.43333333333333335,2.0,530469.2,1,1
UMKM-02586,96,43920509,22,2.9,15.0,174503.0,0.0,2,0,0,0,0,0,1,0,0,0.7333333333333333,0.15463917525773196,452788.75257731957,1,1
UMKM-02587,48,23533373,12,4.4,0.0,123147.0,0.0,0,0,0,0,0,0,0,0,1,0.4,0.0,480272.9183673469,0,1
UMKM-02588,19,44250629,15,2.6,0.0,177117.0,2.0,2,1,0,0,0,0,1,0,0,0.5,0.0,2212531.45,0,0
UMKM-02589,22,30162052,29,4.2,0.0,207976.0,0.0,0,0,0,0,0,1,0,0,0,0.9666666666666667,0.0,1311393.5652173914,0,1
UMKM-02591,114,8356148,7,4.6,0.0,147486.0,0.0,0,0,0,0,0,0,1,0,0,0.23333333333333334,0.0,72662.15652173913,0,1
UMKM-02592,15,43649452,16,1.7,30.0,182779.0,1.0,0,0,0,0,0,1,0,0,0,0.5333333333333333,1.875,2728090.75,1,1
UMKM-02593,12,17304297,29,1.2,5.0,255101.0,0.0,0,0,0,0,0,0,0,1,0,0.9666666666666667,0.38461538461538464,1331099.7692307692,0,1
UMKM-02594,41,20578545,16,3.0,0.0,494812.0,1.0,2,0,1,0,0,0,0,0,0,0.5333333333333333,0.0,489965.35714285716,0,1
UMKM-02596,51,41079870,0,3.0,0.0,334434.0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,789997.5,0,1
UMKM-02597,87,15370051,23,2.8,0.0,397019.0,0.0,0,0,0,0,0,1,0,0,0,0.7666666666666667,0.0,174659.67045454544,0,1
UMKM-02598,13,15885447,24,3.0,0.0,69311.0,0.0,0,0,1,0,0,1,0,0,0,0.8,0.0,1134674.7857142857,0,1
UMKM-02599,91,9577482,1,3.0,0.0,231081.0,0.0,1,0,1,0,0,1,0,0,0,0.03333333333333333,0.0,104103.06521739131,0,1
UMKM-02600,59,31980624,24,3.0,30.0,98175.0,0.0,1,0,0,0,0,0,0,0,1,0.8,0.5,533010.4,1,1
UMKM-02601,103,41777585,13,2.3,2.0,314864.0,0.0,0,0,0,0,0,0,0,0,1,0.43333333333333335,0.019230769230769232,401707.54807692306,0,1
UMKM-02604,15,32671087,16,1.1,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0.5333333333333333,0.0,2041942.9375,0,0
UMKM-02605,93,33702379,30,2.7,0.0,402472.0,2.0,2,0,0,0,0,0,0,0,1,1.0,0.0,358535.94680851063,0,1
UMKM-02606,99,35028250,9,4.2,2.0,470688.0,0.0,0,0,0,0,0,0,0,0,1,0.3,0.02,350282.5,0,1
UMKM-02607,34,48466959,5,3.0,0.0,334586.0,0.0,0,0,1,0,0,1,0,0,0,0.16666666666666666,0.0,1384770.2571428572,0,1
UMKM-02609,19,13825630,24,3.0,0.0,235187.0,0.0,1,0,1,0,0,0,0,0,0,0.8,0.0,691281.5,0,1
UMKM-02612,103,26753195,29,3.3,0.0,217670.0,1.0,0,0,0,0,0,1,0,0,0,0.9666666666666667,0.0,257242.25961538462,0,1
UMKM-02614,78,40419151,17,3.0,0.0,219243.0,0.0,1,0,1,0,0,0,1,0,0,0.5666666666666667,0.0,511634.82278481015,0,1
UMKM-02615,46,11302122,23,3.3,0.0,469298.0,0.0,1,0,0,0,0,0,0,0,1,0.7666666666666667,0.0,240470.68085106384,0,1
UMKM-02616,38,26828467,26,2.5,0.0,141402.0,0.0,0,0,0,0,0,0,1,0,0,0.8666666666666667,0.0,687909.4102564103,0,1
UMKM-02617,103,38318472,26,3.0,0.0,51939.0,3.0,2,0,1,0,0,0,1,0,0,0.8666666666666667,0.0,368446.8461538461,0,1
UMKM-02619,79,7553855,20,2.3,5.0,344133.0,0.0,0,0,0,0,0,0,0,1,0,0.6666666666666666,0.0625,94423.1875,0,1
UMKM-02620,50,43150667,18,3.0,2.0,270317.0,2.0,1,0,1,0,0,1,0,0,0,0.6,0.0392156862745098,846091.5098039216,0,1
UMKM-02622,106,21423493,22,1.8,2.0,123251.0,0.0,2,0,0,0,1,1,0,0,0,0.7333333333333333,0.018691588785046728,200219.56074766355,0,1
UMKM-02625,109,7562344,14,2.6,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.4666666666666667,0.0,68748.58181818182,0,0
UMKM-02627,71,21661701,1,2.2,0.0,444593.0,0.0,1,0,0,0,0,0,0,0,1,0.03333333333333333,0.0,300856.9583333333,0,1
UMKM-02629,81,1829119,19,3.0,0.0,342951.0,2.0,1,0,0,0,0,0,0,0,1,0.6333333333333333,0.0,22306.329268292684,0,1
UMKM-02630,67,33658904,27,4.5,0.0,68467.0,2.0,0,0,0,0,0,0,1,0,0,0.9,0.0,494983.8823529412,0,1
UMKM-02631,75,11286479,14,3.8,0.0,87177.0,0.0,0,0,0,0,0,0,1,0,0,0.4666666666666667,0.0,148506.30263157896,0,1
UMKM-02632,119,45433999,15,3.8,0.0,193359.0,1.0,1,0,0,0,0,0,0,0,1,0.5,0.0,378616.6583333333,0,1
UMKM-02634,13,6042596,11,4.4,0.0,193910.0,0.0,0,0,0,0,0,0,0,0,1,0.36666666666666664,0.0,431614.0,0,1
UMKM-02638,112,43229925,19,3.0,5.0,349016.0,0.0,0,0,1,0,0,0,0,1,0,0.6333333333333333,0.04424778761061947,382565.70796460175,0,1
UMKM-02639,57,37999515,28,4.9,0.0,299912.0,0.0,0,0,0,0,0,1,0,0,0,0.9333333333333333,0.0,655164.051724138,0,1
UMKM-02641,36,39531469,2,3.0,0.0,164108.0,0.0,0,0,1,0,0,0,0,0,0,0.06666666666666667,0.0,1068418.0810810812,0,1
UMKM-02642,53,49669254,4,2.1,0.0,210204.0,1.0,1,0,0,0,0,0,1,0,0,0.13333333333333333,0.0,919801.0,0,1
UMKM-02643,14,16997653,1,4.9,0.0,90425.0,3.0,2,0,0,0,0,1,0,0,0,0.03333333333333333,0.0,1133176.8666666667,0,1
UMKM-02644,67,2535410,22,3.0,0.0,317622.0,0.0,0,1,1,0,0,0,1,0,0,0.7333333333333333,0.0,37285.44117647059,0,0
UMKM-02645,11,1349760,25,3.0,15.0,143873.0,0.0,2,0,1,0,0,1,0,0,0,0.8333333333333334,1.25,112480.0,1,1
UMKM-02646,21,32390940,25,4.7,0.0,240427.0,1.0,0,0,0,0,0,0,0,1,0,0.8333333333333334,0.0,1472315.4545454546,0,1
UMKM-02647,41,8490526,6,1.6,2.0,101793.0,1.0,2,0,0,0,0,0,0,0,1,0.2,0.047619047619047616,202155.38095238095,0,1
UMKM-02649,57,40381710,4,3.3,0.0,319908.0,1.0,0,0,0,0,0,0,0,0,1,0.13333333333333333,0.0,696236.3793103448,0,1
UMKM-02650,56,30579729,11,1.2,5.0,248720.0,4.0,1,0,0,0,0,0,1,0,0,0.36666666666666664,0.08771929824561403,536486.4736842106,0,1
UMKM-02651,94,12219042,31,3.7,0.0,381180.0,0.0,0,0,0,0,0,0,0,0,1,1.0333333333333334,0.0,128621.4947368421,0,1
UMKM-02653,11,35733850,30,1.5,2.0,343665.0,0.0,1,0,0,0,0,0,0,0,0,1.0,0.16666666666666666,2977820.8333333335,0,1
UMKM-02654,63,1994199,21,2.6,2.0,221464.0,0.0,2,0,0,0,0,1,0,0,0,0.7,0.03125,31159.359375,0,1
UMKM-02655,33,19696614,16,2.9,0.0,340951.0,0.0,2,1,0,0,0,1,0,0,0,0.5333333333333333,0.0,579312.1764705882,0,0
UMKM-02656,76,7716487,19,1.7,5.0,243273.0,0.0,0,0,0,0,0,0,0,0,1,0.6333333333333333,0.06493506493506493,100214.11688311688,0,1
UMKM-02657,111,39688215,19,1.2,5.0,330157.0,2.0,1,0,0,0,0,1,0,0,0,0.6333333333333333,0.044642857142857144,354359.0625,0,1
UMKM-02659,117,18962838,7,4.0,0.0,211699.0,0.0,0,0,0,0,0,0,0,1,0,0.23333333333333334,0.0,160702.01694915254,0,1
UMKM-02661,75,7630064,22,1.4,0.0,321185.0,0.0,0,1,0,0,0,0,1,0,0,0.7333333333333333,0.0,100395.57894736843,0,0
UMKM-02663,30,31662747,27,2.1,0.0,383940.0,2.0,0,1,0,0,0,0,0,0,1,0.9,0.0,1021378.9354838709,0,0
UMKM-02664,34,30108395,12,2.5,0.0,335450.0,2.0,0,0,0,0,0,0,0,0,1,0.4,0.0,860239.8571428572,0,1
UMKM-02665,39,22976255,28,4.7,0.0,224899.0,1.0,0,0,0,0,0,0,0,0,1,0.9333333333333333,0.0,574406.375,0,1
UMKM-02667,96,6567768,10,2.5,0.0,142151.0,0.0,0,0,0,0,0,0,1,0,0,0.3333333333333333,0.0,67708.94845360825,0,1
UMKM-02669,63,14404397,17,4.8,0.0,215150.0,0.0,0,0,0,0,0,0,1,0,0,0.5666666666666667,0.0,225068.703125,0,1
UMKM-02670,24,5639596,24,2.8,0.0,390503.0,4.0,1,1,0,0,0,1,0,0,0,0.8,0.0,225583.84,0,0
UMKM-02671,70,4465495,21,3.3,2.0,474429.0,4.0,0,0,0,0,0,0,0,1,0,0.7,0.028169014084507043,62894.295774647886,0,1
UMKM-02674,23,30677320,28,4.2,0.0,375885.0,0.0,0,0,0,0,0,1,0,0,0,0.9333333333333333,0.0,1278221.6666666667,0,1
UMKM-02675,67,9744047,20,1.1,5.0,279789.0,3.0,1,0,0,0,0,0,1,0,0,0.6666666666666666,0.07352941176470588,143294.8088235294,0,1
UMKM-02676,62,5206330,6,3.8,0.0,371144.0,2.0,0,0,0,0,0,1,0,0,0,0.2,0.0,82640.15873015873,0,1
UMKM-02677,45,43232028,11,3.4,0.0,339351.0,2.0,1,0,0,0,0,1,0,0,0,0.36666666666666664,0.0,939826.695652174,0,1
UMKM-02679,8,16937214,23,3.0,0.0,264386.0,2.0,0,1,1,0,0,0,1,0,0,0.7666666666666667,0.0,1881912.6666666667,0,0
UMKM-02680,63,33720196,31,3.0,2.0,363919.0,1.0,0,0,1,0,0,0,0,0,1,1.0333333333333334,0.03125,526878.0625,0,1
UMKM-02681,12,20331509,26,2.2,2.0,330818.0,0.0,2,0,0,0,0,1,0,0,0,0.8666666666666667,0.15384615384615385,1563962.2307692308,0,1
UMKM-02682,36,42489577,31,2.1,5.0,230862.0,3.0,0,0,0,0,0,1,0,0,0,1.0333333333333334,0.13513513513513514,1148366.945945946,0,1
UMKM-02683,51,27790262,31,1.2,0.0,326518.0,0.0,0,0,0,0,0,0,1,0,0,1.0333333333333334,0.0,534428.1153846154,0,1
UMKM-02684,77,23367788,31,3.0,15.0,146128.0,1.0,1,0,1,0,0,0,1,0,0,1.0333333333333334,0.19230769230769232,299587.0256410256,1,1
UMKM-02685,6,11897788,25,4.5,0.0,165040.0,0.0,0,0,0,0,0,0,0,0,1,0.8333333333333334,0.0,1699684.0,0,1
UMKM-02686,76,31641113,10,4.3,0.0,177401.0,1.0,0,0,0,0,0,0,0,0,1,0.3333333333333333,0.0,410923.54545454547,0,1
UMKM-02687,11,6831398,17,3.0,0.0,421788.0,0.0,0,0,1,0,0,0,0,0,1,0.5666666666666667,0.0,569283.1666666666,0,1
UMKM-02689,82,27468851,4,2.0,0.0,341325.0,1.0,1,0,0,0,0,0,0,0,1,0.13333333333333333,0.0,330950.0120481928,0,1
UMKM-02690,69,31187141,15,3.0,0.0,454996.0,0.0,1,0,1,0,0,1,0,0,0,0.5,0.0,445530.5857142857,0,1
UMKM-02691,93,16975814,10,4.3,0.0,287819.0,2.0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,180593.7659574468,0,1
UMKM-02693,75,31628404,10,4.1,2.0,365138.0,3.0,0,0,0,0,0,1,0,0,0,0.3333333333333333,0.02631578947368421,416163.2105263158,0,1
UMKM-02695,73,42760726,22,3.0,0.0,0.0,1.0,0,0,1,1,0,0,0,0,1,0.7333333333333333,0.0,577847.6486486486,0,0
UMKM-02697,118,22302821,16,2.3,0.0,204348.0,0.0,0,0,0,0,0,1,0,0,0,0.5333333333333333,0.0,187418.66386554623,0,1
UMKM-02698,3,33931514,9,1.9,2.0,122778.0,2.0,1,0,0,0,0,0,0,0,1,0.3,0.5,8482878.5,0,1
UMKM-02699,9,48181184,17,2.9,0.0,174889.0,0.0,2,0,0,0,0,0,0,0,1,0.5666666666666667,0.0,4818118.4,0,1
UMKM-02701,18,29013358,7,4.5,0.0,313196.0,0.0,0,0,0,0,0,0,1,0,0,0.23333333333333334,0.0,1527018.8421052631,0,1
UMKM-02702,54,30145634,25,2.4,5.0,65400.0,3.0,2,0,0,0,0,0,0,0,1,0.8333333333333334,0.09090909090909091,548102.4363636364,0,1
UMKM-02703,119,49427738,2,3.3,30.0,111980.0,1.0,2,0,0,0,0,0,0,0,0,0.06666666666666667,0.25,411897.81666666665,1,1
UMKM-02704,29,37574011,23,3.4,5.0,135483.0,1.0,1,0,0,0,0,1,0,0,0,0.7666666666666667,0.16666666666666666,1252467.0333333334,0,1
UMKM-02705,80,10095769,2,3.1,0.0,75699.0,0.0,0,0,0,0,0,1,0,0,0,0.06666666666666667,0.0,124639.12345679013,0,1
UMKM-02707,77,43024187,1,5.0,0.0,276002.0,0.0,1,1,0,0,0,0,0,0,0,0.03333333333333333,0.0,551592.141025641,0,0
UMKM-02709,70,36146495,16,3.0,0.0,172378.0,1.0,0,1,1,0,0,1,0,0,0,0.5333333333333333,0.0,509105.5633802817,0,0
UMKM-02710,14,42821034,8,4.2,0.0,131798.0,2.0,0,0,0,0,0,0,0,1,0,0.26666666666666666,0.0,2854735.6,0,1
UMKM-02712,79,40676034,21,4.7,0.0,420876.0,0.0,0,1,0,0,0,1,0,0,0,0.7,0.0,508450.425,0,0
UMKM-02713,43,15061279,30,3.0,2.0,228269.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0.045454545454545456,342301.79545454547,0,1
UMKM-02716,4,16644301,8,3.0,0.0,110736.0,0.0,0,1,0,0,0,1,0,0,0,0.26666666666666666,0.0,3328860.2,0,0
UMKM-02718,117,40993951,1,4.0,0.0,336086.0,0.0,0,0,0,0,0,1,0,0,0,0.03333333333333333,0.0,347406.36440677964,0,1
UMKM-02719,53,7969369,20,3.3,0.0,200073.0,0.0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,147580.90740740742,0,1
UMKM-02721,56,9877241,26,3.8,2.0,72319.0,0.0,1,0,0,0,0,0,0,0,0,0.8666666666666667,0.03508771929824561,173284.9298245614,0,1
UMKM-02723,118,33228402,6,3.0,15.0,494381.0,1.0,1,0,1,0,0,0,1,0,0,0.2,0.12605042016806722,279230.268907563,1,1
UMKM-02724,80,45975994,21,1.4,0.0,461527.0,0.0,0,1,0,0,0,1,0,0,0,0.7,0.0,567604.8641975309,0,0
UMKM-02725,12,7371332,3,2.4,0.0,470336.0,0.0,2,0,0,0,0,0,0,0,1,0.1,0.0,567025.5384615385,0,1
UMKM-02726,106,7783564,13,1.2,0.0,284708.0,1.0,0,0,0,0,0,1,0,0,0,0.43333333333333335,0.0,72743.58878504673,0,1
UMKM-02728,26,42355189,22,4.6,0.0,382227.0,0.0,0,1,0,0,0,0,0,0,1,0.7333333333333333,0.0,1568710.7037037036,0,0
UMKM-02731,12,3665880,24,4.2,0.0,135639.0,0.0,0,0,0,0,0,1,0,0,0,0.8,0.0,281990.76923076925,0,1
UMKM-02732,117,14138855,0,1.0,0.0,295225.0,2.0,1,0,0,0,0,0,0,0,1,0.0,0.0,119820.80508474576,0,1
UMKM-02733,33,36968983,14,1.0,15.0,258473.0,1.0,2,0,0,0,0,1,0,0,0,0.4666666666666667,0.4411764705882353,1087323.0294117648,1,1
UMKM-02734,43,19623468,31,3.4,5.0,387423.0,0.0,1,0,0,0,0,0,0,0,1,1.0333333333333334,0.11363636363636363,445987.9090909091,0,1
UMKM-02735,87,25437987,13,4.2,2.0,215522.0,1.0,0,0,0,0,0,1,0,0,0,0.43333333333333335,0.022727272727272728,289068.0340909091,0,1
UMKM-02737,38,39467326,20,4.1,0.0,267700.0,3.0,0,1,0,0,0,1,0,0,0,0.6666666666666666,0.0,1011982.717948718,0,0
UMKM-02738,66,1366042,6,2.4,0.0,162033.0,2.0,0,0,0,0,0,1,0,0,0,0.2,0.0,20388.68656716418,0,1
UMKM-02740,89,41005838,20,1.1,0.0,335551.0,0.0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,455620.4222222222,0,1
UMKM-02742,65,16943412,11,3.0,0.0,316589.0,2.0,0,0,1,0,0,0,0,0,1,0.36666666666666664,0.0,256718.36363636365,0,1
UMKM-02743,30,27503724,14,1.7,2.0,263381.0,0.0,0,0,0,0,0,1,0,0,0,0.4666666666666667,0.06451612903225806,887216.9032258064,0,1
UMKM-02744,12,43808088,14,2.3,2.0,163443.0,0.0,0,0,0,0,0,0,0,0,1,0.4666666666666667,0.15384615384615385,3369852.923076923,0,1
UMKM-02745,118,44219177,16,3.3,0.0,474312.0,2.0,1,0,0,0,0,1,0,0,0,0.5333333333333333,0.0,371589.7226890756,0,1
UMKM-02751,104,3503821,13,2.3,15.0,400215.0,0.0,1,0,0,0,0,0,1,0,0,0.43333333333333335,0.14285714285714285,33369.723809523806,1,1
UMKM-02752,66,35793101,4,2.2,0.0,0.0,1.0,1,0,0,1,0,0,1,0,0,0.13333333333333333,0.0,534225.3880597015,0,0
UMKM-02753,45,33580032,29,1.5,0.0,111466.0,2.0,1,1,0,0,0,0,1,0,0,0.9666666666666667,0.0,730000.695652174,0,0
UMKM-02754,29,19969167,3,3.0,0.0,185195.0,0.0,0,0,1,0,0,0,0,0,1,0.1,0.0,665638.9,0,1
UMKM-02755,76,8051398,14,1.2,0.0,290784.0,0.0,1,0,0,0,0,0,0,0,0,0.4666666666666667,0.0,104563.61038961039,0,1
UMKM-02759,24,32442302,9,1.2,2.0,358090.0,2.0,1,0,0,0,0,0,1,0,0,0.3,0.08,1297692.08,0,1
UMKM-02762,78,25148407,23,3.0,30.0,386648.0,3.0,1,0,1,0,0,0,0,0,1,0.7666666666666667,0.379746835443038,318334.2658227848,1,1
UMKM-02763,58,5236343,27,4.7,5.0,189064.0,1.0,1,0,0,0,0,0,0,1,0,0.9,0.0847457627118644,88751.57627118644,0,1
UMKM-02764,19,20631630,21,2.9,0.0,171132.0,0.0,0,0,0,0,0,0,0,0,0,0.7,0.0,1031581.5,0,1
UMKM-02766,70,45343097,31,3.8,2.0,60125.0,0.0,0,0,0,0,0,0,0,0,1,1.0333333333333334,0.028169014084507043,638635.1690140845,0,1
UMKM-02767,60,30979042,30,4.2,0.0,203502.0,0.0,0,0,0,0,0,1,0,0,0,1.0,0.0,507853.1475409836,0,1
UMKM-02768,101,16847008,18,4.1,0.0,124165.0,1.0,0,0,0,0,0,0,0,0,0,0.6,0.0,165166.74509803922,0,1
UMKM-02769,72,3796175,20,1.8,0.0,321370.0,1.0,1,0,0,0,0,0,0,0,1,0.6666666666666666,0.0,52002.397260273974,0,1
UMKM-02770,16,8945223,2,3.0,0.0,460436.0,0.0,0,0,0,0,0,0,0,0,1,0.06666666666666667,0.0,526189.5882352941,0,1
UMKM-02771,25,37609500,5,4.8,5.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.16666666666666666,0.19230769230769232,1446519.2307692308,0,0
UMKM-02772,17,39916310,31,2.4,0.0,443857.0,1.0,0,0,0,0,0,0,0,0,1,1.0333333333333334,0.0,2217572.777777778,0,1
UMKM-02773,42,47647006,1,3.0,0.0,0.0,1.0,0,0,1,1,0,1,0,0,0,0.03333333333333333,0.0,1108069.9069767443,0,0
UMKM-02774,14,39177319,23,3.3,0.0,264800.0,3.0,0,0,0,0,0,0,1,0,0,0.7666666666666667,0.0,2611821.2666666666,0,1
UMKM-02776,32,7166197,26,3.6,5.0,236477.0,1.0,1,0,0,0,0,1,0,0,0,0.8666666666666667,0.15151515151515152,217157.48484848486,0,1
UMKM-02777,49,29633590,8,4.3,0.0,316019.0,0.0,1,0,0,0,0,1,0,0,0,0.26666666666666666,0.0,592671.8,0,1
UMKM-02778,62,49229050,12,2.6,0.0,484818.0,3.0,1,0,0,0,0,1,0,0,0,0.4,0.0,781413.4920634921,0,1
UMKM-02779,73,1837876,13,1.1,0.0,255502.0,0.0,0,0,0,0,0,1,0,0,0,0.43333333333333335,0.0,24836.162162162163,0,1
UMKM-02780,82,12437533,10,3.8,2.0,442284.0,1.0,0,0,0,0,0,0,0,0,1,0.3333333333333333,0.024096385542168676,149849.7951807229,0,1
UMKM-02781,83,32519028,13,4.8,0.0,197149.0,3.0,0,0,0,0,0,0,1,0,0,0.43333333333333335,0.0,387131.28571428574,0,1
UMKM-02783,1,9512686,9,1.8,0.0,0.0,1.0,1,0,0,1,0,0,1,0,0,0.3,0.0,4756343.0,0,0
UMKM-02784,51,47940274,19,2.0,2.0,122598.0,2.0,1,0,0,0,0,0,0,0,1,0.6333333333333333,0.038461538461538464,921928.3461538461,0,1
UMKM-02785,89,8835958,15,4.6,5.0,400384.0,3.0,0,0,0,0,0,0,0,0,1,0.5,0.05555555555555555,98177.3111111111,0,1
UMKM-02787,100,30739307,15,3.2,0.0,498330.0,1.0,0,0,0,0,0,0,1,0,0,0.5,0.0,304349.57425742573,0,1
UMKM-02789,102,39116111,27,2.1,0.0,471621.0,0.0,0,0,0,0,0,1,0,0,0,0.9,0.0,379768.06796116504,0,1
UMKM-02790,44,27198027,17,2.2,0.0,127510.0,0.0,2,0,0,0,0,0,0,0,1,0.5666666666666667,0.0,604400.6,0,1
UMKM-02791,36,24754131,25,1.9,30.0,410958.0,0.0,2,0,0,0,0,1,0,0,0,0.8333333333333334,0.8108108108108109,669030.5675675676,1,1
UMKM-02793,118,11771386,6,2.3,5.0,446135.0,1.0,0,0,0,0,0,0,1,0,0,0.2,0.04201680672268908,98919.21008403362,0,1
UMKM-02797,60,30840661,6,3.8,0.0,93910.0,0.0,0,0,0,0,0,0,1,0,0,0.2,0.0,505584.60655737703,0,1
UMKM-02801,102,6653020,20,4.5,0.0,442778.0,0.0,0,0,0,0,0,1,0,0,0,0.6666666666666666,0.0,64592.42718446602,0,1
UMKM-02802,116,13974549,27,2.3,0.0,60657.0,0.0,0,0,0,0,0,1,0,0,0,0.9,0.0,119440.58974358975,0,1
UMKM-02803,11,25177452,31,2.0,2.0,68394.0,1.0,1,0,0,0,0,0,0,1,0,1.0333333333333334,0.16666666666666666,2098121.0,0,1
UMKM-02805,65,26411080,15,3.0,0.0,88397.0,0.0,0,0,1,0,0,0,0,0,0,0.5,0.0,400167.8787878788,0,1
UMKM-02806,56,45061710,9,3.3,0.0,431589.0,0.0,0,0,0,0,0,0,0,0,1,0.3,0.0,790556.3157894737,0,1
UMKM-02807,35,18187491,22,1.6,5.0,73874.0,0.0,1,0,0,0,0,0,1,0,0,0.7333333333333333,0.1388888888888889,505208.0833333333,0,1
UMKM-02808,89,8887372,14,1.7,0.0,210945.0,0.0,0,0,0,0,0,0,0,0,0,0.4666666666666667,0.0,98748.57777777778,0,1
UMKM-02810,118,1594091,5,1.8,2.0,192023.0,2.0,1,0,0,0,0,0,0,0,0,0.16666666666666666,0.01680672268907563,13395.72268907563,0,1
UMKM-02813,97,36646627,11,3.5,2.0,196840.0,2.0,0,0,0,0,0,0,1,0,0,0.36666666666666664,0.02040816326530612,373945.17346938775,0,1
UMKM-02815,28,44113447,30,3.0,0.0,467679.0,2.0,0,0,1,0,0,0,0,0,1,1.0,0.0,1521153.3448275863,0,1
UMKM-02816,64,35323408,9,4.6,0.0,128905.0,2.0,0,1,0,0,0,0,0,0,1,0.3,0.0,543437.0461538462,0,0
UMKM-02819,39,35797949,9,1.7,0.0,329346.0,0.0,0,0,0,0,0,0,0,0,0,0.3,0.0,894948.725,0,1
UMKM-02820,52,28058432,10,1.4,0.0,57188.0,0.0,0,0,0,0,1,1,0,0,0,0.3333333333333333,0.0,529404.3773584906,0,1
UMKM-02821,45,40700211,13,1.6,0.0,365470.0,0.0,1,0,0,0,0,0,1,0,0,0.43333333333333335,0.0,884787.195652174,0,1
UMKM-02822,28,22312161,2,2.1,2.0,195207.0,2.0,2,0,0,0,0,0,0,0,1,0.06666666666666667,0.06896551724137931,769384.8620689656,0,1
UMKM-02824,9,21060503,6,4.5,0.0,181630.0,0.0,1,0,0,0,0,0,0,0,1,0.2,0.0,2106050.3,0,1
UMKM-02825,72,38547284,3,2.1,2.0,0.0,1.0,2,0,0,1,0,1,0,0,0,0.1,0.0273972602739726,528044.9863013698,0,0
UMKM-02827,44,16482856,9,2.9,5.0,76195.0,0.0,0,0,0,0,0,0,0,0,0,0.3,0.1111111111111111,366285.68888888886,0,1
UMKM-02828,95,42861378,14,3.6,2.0,64443.0,0.0,0,0,0,0,0,0,0,0,1,0.4666666666666667,0.020833333333333332,446472.6875,0,1
UMKM-02829,108,12243499,15,2.1,0.0,73215.0,1.0,0,1,0,0,0,0,0,0,1,0.5,0.0,112325.67889908257,0,0
UMKM-02831,61,22962191,3,4.5,0.0,352555.0,0.0,0,1,0,0,0,1,0,0,0,0.1,0.0,370357.9193548387,0,0
UMKM-02834,80,15403194,26,3.3,0.0,428021.0,3.0,0,0,0,0,0,0,0,0,0,0.8666666666666667,0.0,190162.88888888888,0,1
UMKM-02835,68,25561413,21,4.4,5.0,118438.0,1.0,0,0,0,0,0,0,1,0,0,0.7,0.07246376811594203,370455.26086956525,0,1
UMKM-02836,45,2762204,21,3.9,15.0,374665.0,0.0,2,0,0,0,0,0,1,0,0,0.7,0.32608695652173914,60047.913043478264,1,1
UMKM-02837,61,30950736,16,2.1,0.0,0.0,0.0,1,0,0,1,1,1,0,0,0,0.5333333333333333,0.0,499205.4193548387,0,0
UMKM-02840,87,42631125,31,2.9,2.0,121431.0,0.0,0,0,0,0,0,0,0,0,1,1.0333333333333334,0.022727272727272728,484444.6022727273,0,1
UMKM-02841,42,29707964,5,1.3,0.0,0.0,0.0,2,0,0,1,0,0,0,0,1,0.16666666666666666,0.0,690882.8837209302,0,0
UMKM-02843,1,39978098,7,1.4,0.0,94732.0,0.0,1,0,0,0,0,0,0,0,1,0.23333333333333334,0.0,19989049.0,0,1
UMKM-02845,114,41700855,4,3.0,0.0,402326.0,1.0,0,0,1,0,0,1,0,0,0,0.13333333333333333,0.0,362616.1304347826,0,1
UMKM-02846,60,3278569,4,4.7,0.0,400048.0,0.0,1,0,0,0,0,1,0,0,0,0.13333333333333333,0.0,53747.03278688525,0,1
